"Date.and.time","Stock.number.","Date.of.Birth","Fish.name","Genotype","Responsible","Number.of.fish","Action"
"02-Aug-2023 17.22","26163","1-Jun-2023","syt11b_vms1_75 (+/+ or +/-); syt11a_vms1_51 (+/+ or +/-)","(+/+ or+/- );(+/+ or +/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_C9 IN Johnson Room"
"02-Aug-2023 17.25","24630","4-Jun-2023","stl261:pleca","wt/het","VMS",30," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-4_F6 TO J4-4_C3"
"02-Aug-2023 17.27","24789","11-Sep-2022","shootin3_61","wt","VMS",10," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-4_E4 TO J4-4_D9"
"02-Aug-2023 17.29","24789","11-Sep-2022","shootin3_61","wt","VMS",10," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-4_E4 TO J4-1_A9"
"02-Aug-2023 17.30","24789","11-Sep-2022","shootin3_61","wt","VMS",30,"EUTHANIZED THE ADULT STOCK"
"02-Aug-2023 17.30","24789","11-Sep-2022","shootin3_61","mut","VMS",30,"EUTHANIZED THE ADULT STOCK"
"02-Aug-2023 17.32","26094","26-May-2023","fhdc5_vms2_44 ","+/+ or +/- or -/-","VMS/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-4_G1 TO J4-4_F6"
"02-Aug-2023 17.34","25982","5-Oct-2023","syt11a_51","wt","VMS",24," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-4_F8 TO J4-4_E4"
"02-Aug-2023 17.36","25982","5-Oct-2023","syt11a_51","wt","VMS",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-4_F8 TO J4-1_A9"
"02-Aug-2023 17.37","25982","5-Oct-2023","syt11a_51","wt","VMS",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-1_A9 TO J4-4_E4"
"02-Aug-2023 17.38","25982","5-Oct-2023","syt11a_51","wt/het/mut","VMS",19," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-4_F9 TO J4-4_E5"
"02-Aug-2023 21.31","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_G1 IN Johnson Room"
"02-Aug-2023 21.32","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_G2 IN Johnson Room"
"02-Aug-2023 21.32","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_G3 IN Johnson Room"
"02-Aug-2023 21.33","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_G4 IN Johnson Room"
"02-Aug-2023 21.33","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_G5 IN Johnson Room"
"02-Aug-2023 21.34","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_G6 IN Johnson Room"
"02-Aug-2023 21.34","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_G7 IN Johnson Room"
"02-Aug-2023 21.34","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_G8 IN Johnson Room"
"02-Aug-2023 21.35","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_G9 IN Johnson Room"
"02-Aug-2023 21.37","25982","5-Oct-2023","syt11a_51","mut","VMS",24," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-4_F9 TO J4-4_E5"
"02-Aug-2023 21.37","25982","5-Oct-2023","syt11a_51","wt/het/mut","VMS",16,"EUTHANIZED THE ADULT STOCK"
"02-Aug-2023 21.38","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_G10 IN Johnson Room"
"02-Aug-2023 21.38","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_F9 IN Johnson Room"
"02-Aug-2023 21.39","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-4_F10 IN Johnson Room"
"02-Aug-2023 21.39","26222","14-Jun-2023","vamp4_vms1_84(+/+ or +/- or -/-)","(+/+ or +/- or -/-)","VMS",120,"EUTHANIZED THE NURSERY STOCK"
"03-Aug-2023 13.10","26094","26-May-2023","fhdc5_vms2_44","+/+ or +/- or -/-","VMS/MHM",40," ADDED STOCK IN THE Johnson Fish Room"
"03-Aug-2023 13.11","26094","26-May-2023","fhdc5_vms2_44","+/+ or +/- or -/-","VMS/MHM",40," ADDED STOCK IN THE Johnson Fish Room"
"03-Aug-2023 13.16","24798","09-Dec-2022","shootin3_vms3_61","wildtype","VMS/MHM",24," ADDED STOCK IN THE Johnson Fish Room"
"03-Aug-2023 13.18","24798","09-Dec-2022","shootin3_vms3_61","Mutant","VMS/MHM",24," ADDED STOCK IN THE Johnson Fish Room"
"03-Aug-2023 18.46","25649","6-Apr-2023","EKAB","GFP/+","RM/MHM",20,"EDITED THE ADULT STOCK "
"03-Aug-2023 18.48","24888","29-Dec-2022","hdac10-stl715","+/+","VMS/MHM",40,"EUTHANIZED THE ADULT STOCK"
"03-Aug-2023 18.50","24888","29-Dec-2022","hdac10-stl715","-/-","VMS/MHM",40,"EUTHANIZED THE ADULT STOCK"
"04-Aug-2023 16.49","26594","28-Jul-2023","TU uninjected control","wildtype","MAG/MHM",40," ADDED STOCK IN THE Walker Nursery"
"04-Aug-2023 16.50","26595","28-Jul-2023","crlf1a crispant F0","F0/F0","MAG/MHM",40," ADDED STOCK IN THE Walker Nursery"
"04-Aug-2023 16.53","26595","28-Jul-2023","crlf1a crispant F0","F0/F0","MAG/MHM",40,"EDITED THE NURSERY STOCK "
"07-Aug-2023 10.59","26224","16-Jun-2023","sox2-2A-sfGFP/+;casper","GFP/+","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
"07-Aug-2023 11.01","26227","16-Jun-2023","huc-NTR-mcherry;Casper","GFP/+","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
"07-Aug-2023 11.04","26225","16-Jun-2023","Nestin:GFP+/-;casper","Enter genotype","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
"07-Aug-2023 11.05","26226","16-Jun-2023","isl1:GFP+/-; casper","GFP/+","MHM/RM",20," ADDED STOCK IN THE Johnson Nursery"
"07-Aug-2023 11.07","26228","16-Jun-2023","sox-2A-CreER; Casper","Enter genotype","MHM/RM",80," ADDED STOCK IN THE Johnson Nursery"
"07-Aug-2023 11.47","26262","22-Jun-2023","hapln1a","+/+/ or +/-","MHM/RM",40," ADDED STOCK IN THE Johnson Nursery"
"07-Aug-2023 11.49","26298","27-Jun-2023","Tg(actc1b:NTR-2A-mcherry) +/-","RFP/+","Enter owner name",40," ADDED STOCK IN THE Johnson Nursery"
"07-Aug-2023 11.51","26289","27-Jun-2023","Tg(actc1b:NTR-2a-mcherry) +/-","Enter genotype","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_E2 IN Johnson Room"
"07-Aug-2023 11.54","26298","27-Jun-2023","Tg(actc1b:NTR-2A-mcherry) +/-","RFP/+","Enter owner name",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_E3 IN Johnson Room"
"07-Aug-2023 11.58","26289","27-Jun-2023","Tg(actc1b:NTR-2a-mcherry) +/-","Enter genotype","MHM/RM",40,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 12.00","26298","27-Jun-2023","Tg(actc1b:NTR-2A-mcherry) +/-","RFP+","MHM/RM",40," ADDED STOCK IN THE Johnson Fish Room"
"07-Aug-2023 12.01","26298","27-Jun-2023","Tg(actc1b:NTR-2A-mcherry) +/-","RFP/+","MHM/RM",1," ADDED STOCK IN THE Johnson Fish Room"
"07-Aug-2023 12.02","26298","27-Jun-2023","Tg(actc1b:NTR-2A-mcherry) +/-","RFP/+","MHM/RM",40," ADDED STOCK IN THE Johnson Fish Room"
"07-Aug-2023 12.03","26298","27-Jun-2023","Tg(actc1b:NTR-2A-mcherry) +/-","RFP/+","MHM/RM",1," ADDED STOCK IN THE Johnson Fish Room"
"07-Aug-2023 12.05","26262","22-Jun-2023","hapln1a","+/+/ or +/-","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_D9 IN Johnson Room"
"07-Aug-2023 12.07","26262","22-Jun-2023","hapln1a +/-","+/+/ or +/-","MHM/RM",40," ADDED STOCK IN THE Johnson Fish Room"
"07-Aug-2023 12.11","26262","22-Jun-2023","hapln1a +/-","+/+/ or +/-","MHM/RM",40,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 12.12","22893","5-Feb-2022","sox2-2A-sfGFP/+;casper","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 12.12","23638","22-Jun-2022","huc-NTR-mcherry;Casper","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 12.13","22894","5-Feb-2022","Nestin:GFP+/-;casper","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 12.13","22892","5-Feb-2022","isl1:GFP+/-; casper","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 12.14","22958","15-Feb-2022","sox2-2A-CreER; Casper Cre______","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 12.15","26224","16-Jun-2023","sox2-2A-sfGFP/+;casper","GFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_F10 IN Johnson Room"
"07-Aug-2023 12.16","26227","16-Jun-2023","huc-NTR-mcherry;Casper","GFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_E8 IN Johnson Room"
"07-Aug-2023 12.16","26225","16-Jun-2023","Nestin:GFP+/-;casper","Enter genotype","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_F4 IN Johnson Room"
"07-Aug-2023 12.17","26226","16-Jun-2023","isl1:GFP+/-; casper","GFP/+","MHM/RM",20," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_F2 IN Johnson Room"
"07-Aug-2023 12.18","26228","16-Jun-2023","sox-2A-CreER; Casper","Enter genotype","MHM/RM",80," TRANSFERRED STOCK FROM Johnson Nursery TO J4-1_G5 IN Johnson Room"
"07-Aug-2023 12.20","26262","20-Jun-2023","hapln1a","+/+ or +/-","MHM/RM",40," ADDED STOCK IN THE Johnson Fish Room"
"07-Aug-2023 13.48","25808","21-Apr-23","hsp70:zgnao1-2A-EGFP-L6","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.49","25808","21-Apr-23","hsp70:zgnao1-2A-EGFP-L6","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.49","24607","8-Nov-22","hsp70:zgnao1-2A-eGFP-L2(++)","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.50","24955","10-Jan-23","hsp70:zgnao1-2A-EGFP-L9","Enter genotype","RM/MHM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.50","24960","10-Jan-23","hsp70:zgnao1-2A-EGFP-L10","Enter genotype","RM/MHM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.51","26067","19-May-23","hsp70:zgnao1-2A-EGFP-L7","Enter genotype","RM/MHM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.51","26067","19-May-23","hsp70:zgnao1-2A-EGFP-L7","Enter genotype","RM/MHM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.52","25809","21-Apr-23","hsp70:zgnao1-2A-EGFP-L8","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.52","25809","21-Apr-23","hsp70:zgnao1-2A-EGFP-L8","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.52","24841","13-Dec-22","hsp70:zgnao1-2A-EGFP-L5","Enter genotype","RM/MHM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.52","24959","10-Jan-23","hsp70:zgnao1-2A-EGFP-L7","Enter genotype","RM/MHM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.53","25539","24-Mar-23","hsp70:zgnao1-2A-EGFP-L9","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.53","26069","19-May-23","hsp70:zgnao1-2A-EGFP-L12","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.53","26069","19-May-23","hsp70:zgnao1-2A-EGFP-L12","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.54","25293","24-Feb-23","hsp70:hGNAO11-2A-EGFP-L7","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.55","25293","24-Feb-23","hsp70:hGNAO11-2A-EGFP-L7","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.55","25395","10-Mar-23","Tg(hsp70:HGNAO1-2A-EGFP-L2)","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.56","25395","10-Mar-23","Tg(hsp70:HGNAO1-2A-EGFP-L2)","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.56","25106","31-Jan-23","hsp70:hgnao1-2A-EGFP-L1","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 13.56","25106","31-Jan-23","hsp70:hgnao1-2A-EGFP-L1","Enter genotype","MHM/RM",15,"EUTHANIZED THE ADULT STOCK"
"07-Aug-2023 15.27","26416","07-Jul-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","tbd","CW/MHM",1," ADDED STOCK IN THE Johnson Nursery"
"07-Aug-2023 15.37","26416","07-Jul-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","tbd","CW/MHM",1,"EUTHANIZED THE NURSERY STOCK"
"07-Aug-2023 15.44","26416","07-Jul-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","-/+;-/+ or -/-;-/-","CW/MHM",200," ADDED STOCK IN THE Johnson Nursery"
"08-Aug-2023 10.37","26608","01-Aug-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","-/+;-/+ or -/-;-/-","CW/MHM",160," ADDED STOCK IN THE Johnson Nursery"
"08-Aug-2023 11.56","24091","30-Aug-2022","hsp70:BACH1-2A-EGFP-L3","GFP/+","CW/DNK/MHM",40," ADDED STOCK IN THE Johnson Fish Room"
"08-Aug-2023 12.40","24767","15-Nov-2022","bach1b Breeders","bach1a-/+ ; bach1b-/-","CW/MHM",2," ADDED STOCK IN THE Johnson Fish Room"
"08-Aug-2023 12.43","24767","15-Nov-2022","bach1a Breeders","bach1a-/- ; bach1b-/+","CW/MHM",10," ADDED STOCK IN THE Johnson Fish Room"
"08-Aug-2023 12.53","23865","21-Jul-2022","bach1a/b Double Het","-/+ ; -/+","CW/DNK/MHM",40," ADDED STOCK IN THE Johnson Fish Room"
"08-Aug-2023 12.59","24091","30-Aug-2022","hsp70:BACH1-2A-EGFP-L3","GFP/+","CW/DNK/MHM",40,"EUTHANIZED THE ADULT STOCK"
"08-Aug-2023 13.08","24091","30-Aug-2022","hsp70:BACH1-2A-EGFP-L1C","Tg+","CW/MHM",10," ADDED STOCK IN THE Johnson Fish Room"
"08-Aug-2023 13.47","25574","01-Apr-2023","prkdc-/-;il2rga-/-;WT","Enter genotype","CW/MHM",10," ADDED STOCK IN THE Streisinger Fish Room"
"08-Aug-2023 13.50","24091","30-Aug-2022","hsp70:BACH1-2A-EGFP-L1C","Tg+","CW/MHM",6," ADDED STOCK IN THE Streisinger Fish Room"
"08-Aug-2023 13.57","24601","10-Nov-2022","Tg(hsp70:BACH1-2A-EGFP) Injected","Enter genotype","CW/MHM",10," ADDED STOCK IN THE Streisinger Fish Room"
"08-Aug-2023 14.02","25874","18-Apr-2023","bach1b Breeders","bach1a-/+ ; bach1b-/-","Enter owner name",14," ADDED STOCK IN THE Streisinger Fish Room"
"08-Aug-2023 14.03","25874","27-Apr-2023","bach1a Breeders","bach1a-/- ; bach1b-/+","CW/MHM",14," ADDED STOCK IN THE Streisinger Fish Room"
"08-Aug-2023 14.07","24600","10-Nov-2022","Tg(hsp70:BACH1-2A-EGFP) Injected","Enter genotype","CW/DNK/MHM",15," ADDED STOCK IN THE Streisinger Fish Room"
"08-Aug-2023 14.09","26058","17-May-2023","Tg(hsp70:BACH1-2A-EGFP) Injected","GFP/+","CW/MHM",15," ADDED STOCK IN THE Streisinger Fish Room"
"08-Aug-2023 14.11","26059","17-May-2023","Tg(hsp70:BACH1-2A-EGFP) Injected","GFP-","CW/MHM",20," ADDED STOCK IN THE Streisinger Fish Room"
"08-Aug-2023 14.14","25710","11-Apr-2023","bach1a Breeders","bach1a-/- ; bach1b-/+","CW/MHM",35," ADDED STOCK IN THE Streisinger Fish Room"
"08-Aug-2023 14.16","25710","11-Apr-2023","bach1a Breeders","bach1a-/- ; bach1b-/+","CW/MHM",35," ADDED STOCK IN THE Streisinger Fish Room"
"08-Aug-2023 14.19","25574","01-Apr-2023","prkdc-/-;il2rga-/-;WT","Enter genotype","CW/MHM",40," ADDED STOCK IN THE Streisinger Fish Room"
"08-Aug-2023 14.21","25701","11-Apr-2023","prkdc-/-;il2rga-/-;WT","Enter genotype","CW/MHM",40," ADDED STOCK IN THE Streisinger Fish Room"
"08-Aug-2023 14.25","24091","30-Aug-2022","hsp70:BACH1-2A-EGFP-L1C","Tg+","Enter owner name",35," ADDED STOCK IN THE Johnson Fish Room"
"08-Aug-2023 14.27","24097","30-Aug-2022","hsp70:BACH1-2A-EGFP-L4","Tg+","CW/DNK/MHM",40," ADDED STOCK IN THE Johnson Fish Room"
"08-Aug-2023 14.30","23865","21-Jul-2022","bach1a Breeders","bach1a-/- ; bach1b-/+","CW/DNK/MHM",25," ADDED STOCK IN THE Johnson Fish Room"
"08-Aug-2023 14.32","23865","21-Jul-2022","bach1b Breeders","bach1a-/+ ; bach1b -/-","CW/DNK/MHM",30," ADDED STOCK IN THE Johnson Fish Room"
"08-Aug-2023 14.34","23865","21-Jul-2022","bach1b Breeders","bach1a-/+ ; bach1b -/-","CW/DNK/MHM",30,"EDITED THE ADULT STOCK "
"09-Aug-2023 15.42","25354","07-Mar-2023","Tg(sox2-2a-CreER)+/-;Tg(ubi:nRSG)+/-","Cre/+ or +/+ ; RFP/+","LZ/MHM",6," ADDED STOCK IN THE Johnson Fish Room"
"09-Aug-2023 15.44","24538","03-Nov-2022","Tg(hpla:GFP) +/-","GFP/+","LZ/MHM",10," ADDED STOCK IN THE Johnson Fish Room"
"09-Aug-2023 15.45","24538","03-Nov-2022","Tg(hpla:GFP) +/-","GFP/+","LZ/MHM",10," ADDED STOCK IN THE Johnson Fish Room"
"11-Aug-2023 09.49","24796","11-Sep-2022","vamp4_84","wt","VMS",30,"EDITED THE ADULT STOCK "
"11-Aug-2023 09.50","24796","11-Sep-2022","vamp4_84","mut","VMS",30,"EDITED THE ADULT STOCK "
"13-Aug-2023 11.45","26634","09-Aug-2023","scn4aa dgRNA crisper F0","F0","MHM/RM/LZ",120," ADDED STOCK IN THE Walker Nursery"
"13-Aug-2023 11.47","26635","09-Aug-2023","scn4ab dgRNA crisper F0","F0","MHM/RM/LZ",120," ADDED STOCK IN THE Walker Nursery"
"13-Aug-2023 11.48","26636","09-Aug-2023","scn4aa/scn4ab dgRNA F0","F0","MHM/RM/LZ",40," ADDED STOCK IN THE Walker Nursery"
"13-Aug-2023 11.49","26637","09-Aug-2023","TU uninjected control","+/+","MHM/RM/LZ",80," ADDED STOCK IN THE Walker Nursery"
"13-Aug-2023 11.51","26638","08-Aug-2023","ddit4-M1-L2","+/+ or +/-","MHM/RM",80," ADDED STOCK IN THE Walker Nursery"
"13-Aug-2023 11.52","26639","08-Aug-2023","ctgfa-CreER-L1   Cre_______","Cre/+ or +/+","MHM/RM",80," ADDED STOCK IN THE Walker Nursery"
"13-Aug-2023 11.54","26638","08-Aug-2023","ddit4-M1-L2","+/+ or +/-","MHM/RM",80,"EUTHANIZED THE NURSERY STOCK"
"13-Aug-2023 11.54","26639","08-Aug-2023","ctgfa-CreER-L1   Cre_______","Cre/+ or +/+","MHM/RM",80,"EUTHANIZED THE NURSERY STOCK"
"13-Aug-2023 11.55","26638","08-Aug-2023","ddit4-M1-L2","+/+ or +/-","MHM/RM",80," ADDED STOCK IN THE Johnson Nursery"
"13-Aug-2023 11.57","26639","08-Aug-2023","ctgfa-CreER-L1   Cre_______","Cre/+ or +/+","MHM/RM",80," ADDED STOCK IN THE Johnson Nursery"
"13-Aug-2023 11.58","26640","08-Aug-2023","ctgfa-CreER-L7","Cre/+ or +/+","MHM/RM",80," ADDED STOCK IN THE Johnson Nursery"
"13-Aug-2023 12.01","26641","08-Aug-2023","huC:gcamp6;mtifa","GFP/+","MHM/RM",40," ADDED STOCK IN THE Walker Nursery"
"13-Aug-2023 12.03","26642","08-Aug-2023","bactin:gCamp6-GFP;mitfa/+","GFP/+","MHM/RM",40," ADDED STOCK IN THE Walker Nursery"
"14-Aug-2023 13.19","25917","03-May-2023","EKAB","wildtype","MAG/MHM",39,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.19","25918","3-May-23","EKAB","+/+","MAG/MHM",37,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.20","26048","19-May-23","EKAB","+/+","MAG/MHM",40,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.20","26048","19-May-23","EKAB","+/+","MAG/MHM",38,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.21","26048","19-May-23","EKAB","+/+","MAG/MHM",40,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.22","26048","19-May-23","EKAB","+/+","MAG/MHM",40,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.23","26048","19-May-23","EKAB","+/+","MAG/MHM",36,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.23","26048","19-May-23","EKAB","+/+","MAG/MHM",40,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.24","26048","19-May-23","EKAB","+/+","MAG/MHM",37,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.24","26048","19-May-23","EKAB","+/+","MAG/MHM",39,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.25","26048","19-May-23","EKAB","+/+","MAG/MHM",40,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.27","25917","3-May-23","EKAB","wildtype","MAG/MHM",36,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.27","25918","3-May-23","EKAB","+/+","MAG/MHM",39,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.28","25994","11-May-23","EKAB","wildtype","MAG/MHM",34,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.28","26048","19-May-23","EKAB","+/+","MAG/MHM",36,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.29","26048","19-May-23","EKAB","+/+","MAG/MHM",35,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.29","26048","19-May-23","EKAB","+/+","MAG/MHM",37,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.30","26048","19-May-23","EKAB","+/+","MAG/MHM",36,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.32","26048","19-May-23","EKAB","+/+","MAG/MHM",33,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.33","26048","19-May-23","EKAB","+/+","MAG/MHM",40,"EDITED THE ADULT STOCK "
"14-Aug-2023 13.33","26048","19-May-23","EKAB","+/+","MAG/MHM",34,"EDITED THE ADULT STOCK "
"14-Aug-2023 19.26","26629","11-Aug-2023","Tg(hsp70:TCIM-2A-EGFP-L3) Tg+","GFP/+","DNK/MHM",20," ADDED STOCK IN THE Johnson Nursery"
"14-Aug-2023 19.27","26630","08-Aug-2023","Tg(hsp70:TCIM-2A-EGFP-L3) Tg-","+/+","DNK/MHM",17," ADDED STOCK IN THE Johnson Nursery"
"14-Aug-2023 19.31","26631","08-Aug-2023","Tg(hsp70:TCIM-2A-EGFP);tcima/b het outx tcima/b mutant","GFP+; a/+ or a/a and b/+ or b/b","DNK/MHM",17," ADDED STOCK IN THE Johnson Nursery"
"14-Aug-2023 19.32","26632","08-Aug-2023","Tg(hsp70:TCIM-2A-EGFP);tcima/b het outx tcima/b mutant","GFP-; a/+ or a/a and b/+ or b/b","DNK/MHM",17," ADDED STOCK IN THE Johnson Nursery"
"14-Aug-2023 19.34","26633","08-Aug-2023","Tg(mpeg1.1:NTR); tcima/b mutant","NTR+; a/a; b/b","DNK/MHM",40," ADDED STOCK IN THE Johnson Nursery"
"14-Aug-2023 19.38","23445","17-May-2022","pkrdc+/-;il2rga+/-:WT","nR/+; JF/+","MHM/RM",15," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-1_A1 TO J4-1_A9"
"14-Aug-2023 19.40","25452","13-Mar-2023","mpeg1.1-2A-CreERT2; nRSG (JF PCR+)","Enter genotype","DNK",15,"EUTHANIZED THE ADULT STOCK"
"14-Aug-2023 19.41","25452","13-Mar-2023","mpeg1.1-2A-CreERT2; nRSG (JF PCR-)","Enter genotype","DNK",15,"EUTHANIZED THE ADULT STOCK"
"14-Aug-2023 19.42","25451","13-Mar-2023","Tg(mpeg1.1:CreERT2-L8);nRSG (Cre+)","Enter genotype","DNK",15,"EUTHANIZED THE ADULT STOCK"
"14-Aug-2023 19.42","25451","13-Mar-2023","Tg(mpeg1.1:CreERT2-L8);nRSG (Cre-)","Enter genotype","DNK",15,"EUTHANIZED THE ADULT STOCK"
"15-Aug-2023 13.41","26678","11-Aug-2023","ccdc170 dgRNA crispant","F0","MHM/RM/LZ",80," ADDED STOCK IN THE Walker Nursery"
"15-Aug-2023 13.42","26679","11-Aug-2023","TU uninjected control","+/+","MHM/RM/LZ",40," ADDED STOCK IN THE Walker Nursery"
"15-Aug-2023 15.49","26304","27-Jun-2023","Tg(mpeg1.1:NTR);tcima/b mutant outx tcima/b het","Enter genotype","DNK",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_C9 IN Johnson Room"
